TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft of Bicycle,2022,1,20,9,5,16XX WHYTE AVE,Kitsilano,489689.1304,5458138.3988
Theft of Bicycle,2022,2,8,14,54,17XX E BROADWAY AVE,Kensington-Cedar Cottage,495037.9953,5456613.9613
Theft of Bicycle,2022,1,28,20,0,17XX W 12TH AVE,Fairview,489521.9945,5456464.3654
Theft of Bicycle,2022,2,8,21,30,18XX W 3RD AVE,Kitsilano,489360.6693,5457365.4373
Theft of Bicycle,2022,1,11,11,31,1XX E GEORGIA ST,Central Business District,492742.3504,5458433.1357
Theft of Bicycle,2022,1,8,2,30,1XX E HASTINGS ST,Central Business District,492571.6489,5458738.7436
Theft of Bicycle,2022,1,30,14,0,1XX E HASTINGS ST,Central Business District,492702.7217,5458743.5256
Theft of Bicycle,2022,1,7,14,0,1XX W WOODSTOCK AVE,Riley Park,492021.9961,5453451.9033
Theft of Bicycle,2022,1,30,7,0,20XX W 3RD AVE,Kitsilano,489033.4545,5457365.7855
Theft of Bicycle,2022,1,11,12,0,20XX YORK AVE,Kitsilano,489003.0405,5457658.3563
Theft of Bicycle,2022,1,11,20,30,21XX ASH ST,Fairview,491463.3029,5457054.97
Theft of Bicycle,2022,1,19,12,0,21XX W 46TH AVE,Kerrisdale,488637.799,5453018.7611
Theft of Bicycle,2022,1,31,11,0,22XX EDDINGTON DR,Arbutus Ridge,488484.1376,5454828.3074
Theft of Bicycle,2022,1,12,23,0,25XX E BROADWAY AVE,Renfrew-Collingwood,496180.0954,5456579.2268
Theft of Bicycle,2022,1,14,16,45,25XX SPRUCE ST,Fairview,490617.4586,5456696.5461
Theft of Bicycle,2022,1,21,12,0,26XX VICTORIA DR,Kensington-Cedar Cottage,495198.4821,5456500.3329
Theft of Bicycle,2022,1,20,15,0,28XX W 33RD AVE,Arbutus Ridge,487643.6528,5454403.9571
Theft of Bicycle,2022,1,14,1,1,2XX E 33RD AVE,Riley Park,492663.6335,5454200.393
Theft of Bicycle,2022,1,22,20,0,35XX FOSTER AVE,Renfrew-Collingwood,498058.0923,5453488.2926
Theft of Bicycle,2022,1,15,10,36,3XX E HASTINGS ST,Strathcona,493033.7678,5458734.283
Theft of Bicycle,2022,2,5,17,50,3XX POWELL ST,Strathcona,492898.594,5458933.6513
Theft of Bicycle,2022,1,2,1,55,3XX W 10TH AVE,Mount Pleasant,491887.1982,5456603.5963
Theft of Bicycle,2022,1,14,17,0,3XX W PENDER ST,Central Business District,491923.5304,5458824.778
Theft of Bicycle,2022,2,9,0,0,40XX INVERNESS ST,Kensington-Cedar Cottage,494180.5276,5455120.8979
Theft of Bicycle,2022,1,13,22,45,4X W 12TH AVE,Mount Pleasant,492290.5612,5456391.3006
Theft of Bicycle,2022,2,7,10,0,4XX TERMINAL AVE,Strathcona,493115.0823,5457675.0531
Theft of Bicycle,2022,1,26,21,0,4XX W PENDER ST,Central Business District,491838.7072,5458925.524
Theft of Bicycle,2022,1,26,22,0,5X N RENFREW ST,Hastings-Sunrise,496793.294,5459170.5315
Theft of Bicycle,2022,2,8,7,0,5XX CARDERO ST,Central Business District,490607.6653,5459876.3815
Theft of Bicycle,2022,1,22,1,0,5XX ROBSON ST,Central Business District,491420.4773,5458601.8698
Theft of Bicycle,2022,2,2,14,45,5XX W 2ND AVE,Fairview,491586.9819,5457072.1097
Theft of Bicycle,2022,2,5,13,0,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Theft of Bicycle,2022,2,9,21,29,5XX W BROADWAY AVE,Fairview,491628.8664,5456718.0587
Theft of Bicycle,2022,1,17,13,15,5XX W GEORGIA ST,Central Business District,491542.7651,5458724.3304
Theft of Bicycle,2022,1,23,12,0,5XX W KING EDWARD AVE,South Cambie,491401.0662,5455159.2003
Theft of Bicycle,2022,1,13,14,0,6XX UNION ST,Strathcona,493362.625,5458305.1949
Theft of Bicycle,2022,1,22,17,15,7XX W 12TH AVE,Fairview,491198.6361,5456418.7158
Theft of Bicycle,2022,1,19,10,55,7XX W HASTINGS ST,Central Business District,491682.321,5459224.5151
Theft of Bicycle,2022,1,10,16,0,87XX CARTIER ST,Marpole,489970.9394,5450355.1121
Theft of Bicycle,2022,1,11,8,57,8X W PENDER ST,Central Business District,492208.5573,5458692.9973
Theft of Bicycle,2022,1,12,12,52,8X W PENDER ST,Central Business District,492208.5573,5458692.9973
Theft of Bicycle,2022,1,15,12,0,9XX SMITHE ST,Central Business District,490993.6098,5458790.7421
Theft of Bicycle,2022,1,16,18,50,ABBOTT ST / KEEFER PL,Central Business District,492171.877,5458556.1886
Theft of Bicycle,2022,2,6,15,45,CARTWRIGHT ST / OLD BRIDGE ST,Fairview,490167.7578,5457492.0892
Theft of Bicycle,2022,1,10,15,30,ROBSON ST / SEYMOUR ST,Central Business District,491359.8113,5458669.9096
Theft of Bicycle,2022,1,1,17,30,X NK_LOC ST,Strathcona,492765.9374,5458793.3032
Theft of Vehicle,2022,1,18,14,30,10XX SE MARINE DR,Sunset,493873.1291,5450918.867
Theft of Vehicle,2022,1,21,0,0,11XX WILLIAM ST,Strathcona,494174.7813,5457930.9282
Theft of Vehicle,2022,2,9,12,33,12XX FRANKLIN ST,Strathcona,494341.1801,5458833.441
Theft of Vehicle,2022,2,10,10,55,13XX BURNABY ST,West End,490090.7232,5458837.0314
Theft of Vehicle,2022,1,29,6,18,13XX COMMERCIAL DR,Grandview-Woodland,494942.0326,5457760.1763
Theft of Vehicle,2022,1,30,8,0,13XX E 1ST AVE,Grandview-Woodland,494436.008,5457429.5914
Theft of Vehicle,2022,2,9,23,30,13XX E 63RD AVE,Sunset,494336.4655,5451119.3582
Theft of Vehicle,2022,1,14,15,20,13XX E HASTINGS ST,Grandview-Woodland,494419.2444,5458739.2092
Theft of Vehicle,2022,1,13,17,0,14XX E 17TH AVE,Kensington-Cedar Cottage,494477.0652,5455836.9753
Theft of Vehicle,2022,1,21,0,0,14XX SW MARINE DR,Marpole,489843.787,5450212.4103
Theft of Vehicle,2022,1,22,14,0,15XX E 6TH AVE,Grandview-Woodland,494779.6235,5456933.7699
Theft of Vehicle,2022,2,7,22,0,15XX E KING EDWARD AVE,Kensington-Cedar Cottage,494712.9713,5455078.216
Theft of Vehicle,2022,1,20,19,0,15XX W 10TH AVE,Fairview,489918.1647,5456657.4674
Theft of Vehicle,2022,2,4,1,30,15XX W 28TH AVE,Shaughnessy,489869.0096,5454861.4977
Theft of Vehicle,2022,1,10,11,0,15XX W 57TH AVE,Kerrisdale,489748.0003,5451854.2863
Theft of Vehicle,2022,1,11,11,0,15XX W 71ST AVE,Marpole,489554.7984,5450494.5355
Theft of Vehicle,2022,1,16,13,0,16XX CEDAR CRES,Shaughnessy,489714.7538,5456007.0868
Theft of Vehicle,2022,2,1,7,30,16XX W BROADWAY AVE,Fairview,489730.6523,5456766.4966
Theft of Vehicle,2022,1,5,5,57,17XX BAYSWATER ST,Kitsilano,487566.1505,5457603.4394
Theft of Vehicle,2022,2,7,6,20,17XX E 13TH AVE,Kensington-Cedar Cottage,494923.8459,5456211.187
Theft of Vehicle,2022,2,5,19,0,17XX E 47TH AVE,Victoria-Fraserview,494824.2135,5452773.5494
Theft of Vehicle,2022,1,12,19,0,17XX GRANT ST,Grandview-Woodland,494936.4081,5457619.9684
Theft of Vehicle,2022,1,1,12,0,17XX ROBSON ST,West End,490255.7972,5459757.5006
Theft of Vehicle,2022,1,11,12,0,17XX W 54TH AVE,Kerrisdale,489424.6812,5452114.459
Theft of Vehicle,2022,2,2,18,0,18XX ADANAC ST,Grandview-Woodland,495056.9832,5458316.6393
Theft of Vehicle,2022,2,10,13,0,18XX FRANKLIN ST,Grandview-Woodland,495167.5001,5458818.4951
Theft of Vehicle,2022,1,7,15,0,19XX LILLOOET ST,Hastings-Sunrise,497168.3029,5457200.4841
Theft of Vehicle,2022,1,22,23,0,19XX PRESTWICK DR,Victoria-Fraserview,495092.2973,5451496.3018
Theft of Vehicle,2022,1,23,17,0,1XX W 18TH AVE,Riley Park,492052.4852,5455785.9419
Theft of Vehicle,2022,1,6,19,30,1XX W 18TH AVE,Riley Park,492193.4251,5455772.3162
Theft of Vehicle,2022,1,7,16,30,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft of Vehicle,2022,2,6,8,48,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft of Vehicle,2022,1,13,17,0,20XX CHARLES ST,Grandview-Woodland,495362.9533,5457801.3327
Theft of Vehicle,2022,2,8,13,0,20XX W 7TH AVE,Kitsilano,488993.7414,5456991.6941
Theft of Vehicle,2022,1,16,17,0,21XX NAPIER ST,Grandview-Woodland,495509.1987,5458002.2259
Theft of Vehicle,2022,1,5,5,0,21XX W 40TH AVE,Arbutus Ridge,488672.2663,5453650.4245
Theft of Vehicle,2022,1,27,14,15,21XX W 6TH AVE,Kitsilano,488872.1354,5457078.8635
Theft of Vehicle,2022,1,5,12,0,22XX BRUNSWICK ST,Mount Pleasant,492950.9943,5456912.511
Theft of Vehicle,2022,2,5,22,30,22XX E 27TH AVE,Kensington-Cedar Cottage,495699.6616,5454888.8325
Theft of Vehicle,2022,2,2,20,0,22XX SE MARINE DR,Victoria-Fraserview,495574.7205,5450560.4359
Theft of Vehicle,2022,1,8,4,6,23XX BRUNSWICK ST,Mount Pleasant,492949.6258,5456867.9345
Theft of Vehicle,2022,1,28,21,45,28XX E 44TH AVE,Killarney,496451.8289,5453048.2456
Theft of Vehicle,2022,2,6,20,0,29XX E 27TH AVE,Renfrew-Collingwood,496818.0574,5454825.9249
Theft of Vehicle,2022,1,16,19,0,29XX E 29TH AVE,Renfrew-Collingwood,496778.6623,5454650.2278
Theft of Vehicle,2022,1,18,23,0,29XX MAIN ST,Mount Pleasant,492647.5975,5456282.3015
Theft of Vehicle,2022,2,3,19,19,29XX NOOTKA ST,Renfrew-Collingwood,496968.0233,5456097.1724
Theft of Vehicle,2022,1,15,21,30,29XX POINT GREY RD,Kitsilano,487555.5362,5457600.597
Theft of Vehicle,2022,1,6,15,0,29XX W 13TH AVE,Kitsilano,487604.1008,5456425.3398
Theft of Vehicle,2022,1,13,15,30,30XX E 29TH AVE,Renfrew-Collingwood,496953.1917,5454637.8293
Theft of Vehicle,2022,1,31,18,30,30XX E 29TH AVE,Renfrew-Collingwood,497019.0753,5454637.3332
Theft of Vehicle,2022,1,14,22,0,30XX ST CATHERINES ST,Mount Pleasant,493785.0326,5456054.0034
Theft of Vehicle,2022,1,7,22,0,31XX E 14TH AVE,Renfrew-Collingwood,497162.3395,5456045.9193
Theft of Vehicle,2022,1,22,18,0,32XX COMMERCIAL DR,Kensington-Cedar Cottage,494949.295,5455891.0042
Theft of Vehicle,2022,1,30,15,0,34XX VICTORIA DR,Kensington-Cedar Cottage,495194.2544,5455704.2987
Theft of Vehicle,2022,1,30,16,0,35XX E 48TH AVE,Killarney,498045.1226,5452489.1153
Theft of Vehicle,2022,2,8,20,30,35XX E KENT AVE N,Killarney,498106.6447,5450206.7999
Theft of Vehicle,2022,1,23,7,36,39XX KOOTENAY ST,Renfrew-Collingwood,498093.3785,5455212.1234
Theft of Vehicle,2022,1,10,18,57,3XX W 6TH AVE,Mount Pleasant,491902.2563,5457001.7825
Theft of Vehicle,2022,1,24,21,45,40XX OAK ST,Shaughnessy,490716.0016,5455232.8689
Theft of Vehicle,2022,2,3,23,14,43XX NANAIMO ST,Renfrew-Collingwood,495881.0606,5454832.5404
Theft of Vehicle,2022,1,1,21,0,43XX QUEBEC ST,Riley Park,492488.1037,5454914.0918
Theft of Vehicle,2022,1,4,23,0,47XX LITTLE ST,Kensington-Cedar Cottage,495347.1113,5454441.0969
Theft of Vehicle,2022,1,2,4,35,48XX OSLER ST,Shaughnessy,490536.8037,5454415.4135
Theft of Vehicle,2022,2,6,15,11,48XX SLOCAN ST,Renfrew-Collingwood,496088.9,5454181.7784
Theft of Vehicle,2022,1,8,23,30,4XX FELLOWES ST,Hastings-Sunrise,498026.3526,5459572.1605
Theft of Vehicle,2022,1,29,14,0,53XX CAMBIE ST,South Cambie,491533.4933,5453752.0553
Theft of Vehicle,2022,1,17,3,0,55XX STAMFORD ST,Renfrew-Collingwood,497721.6789,5453418.7944
Theft of Vehicle,2022,2,4,12,10,5X E PENDER ST,Central Business District,492486.712,5458644.5204
Theft of Vehicle,2022,1,18,7,30,5XX E 20TH AVE,Riley Park,493218.0023,5455566.0472
Theft of Vehicle,2022,1,7,10,36,5XX W 8TH AVE,Fairview,491631.2584,5456816.3786
Theft of Vehicle,2022,1,27,22,30,60XX TODERICK ST,Killarney,497882.2384,5452940.2386
Theft of Vehicle,2022,1,3,1,0,62XX KERR ST,Killarney,497021.9273,5452659.5227
Theft of Vehicle,2022,1,18,20,0,64XX BEATRICE ST,Victoria-Fraserview,495121.0251,5452584.5164
Theft of Vehicle,2022,1,26,18,0,6X W CORDOVA ST,Central Business District,492293.7194,5458890.667
Theft of Vehicle,2022,1,30,4,30,6XX GRANVILLE ST,Central Business District,491460.1148,5458923.6897
Theft of Vehicle,2022,1,21,13,39,6XX RICHARDS ST,Central Business District,491603.5931,5458785.5604
Theft of Vehicle,2022,1,16,15,0,6XX W 20TH AVE,South Cambie,491329.8214,5455625.5844
Theft of Vehicle,2022,2,9,18,6,79XX GRANVILLE ST,Marpole,489772.4738,5451172.8262
Theft of Vehicle,2022,1,15,20,0,7X WALTER HARDWICK AVE,Mount Pleasant,492290.7814,5457582.7489
Theft of Vehicle,2022,1,10,8,0,7XX CAMPBELL AVE,Strathcona,493826.6646,5458351.3076
Theft of Vehicle,2022,1,2,1,35,7XX E CORDOVA ST,Strathcona,493496.2333,5458815.0686
Theft of Vehicle,2022,1,22,16,0,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.9159
Theft of Vehicle,2022,1,7,22,0,7XX RENFREW ST,Hastings-Sunrise,496797.0946,5458387.7258
Theft of Vehicle,2022,2,9,12,15,7XX W PENDER ST,Central Business District,491641.0327,5459106.5195
Theft of Vehicle,2022,1,30,4,0,81XX ONTARIO ST,Sunset,492235.4423,5450859.1767
Theft of Vehicle,2022,1,19,17,30,84XX ONTARIO ST,Marpole,492218.3572,5450630.8112
Theft of Vehicle,2022,1,4,17,30,85XX CAMBIE ST,Marpole,491466.9697,5450630.7867
Theft of Vehicle,2022,1,1,13,0,9XX E 19TH AVE,Kensington-Cedar Cottage,493774.0588,5455652.504
Theft of Vehicle,2022,1,3,7,32,ABBOTT ST / W HASTINGS ST,Central Business District,492203.9203,5458810.8911
Theft of Vehicle,2022,1,14,18,0,BEATRICE ST / KINGSWAY AVE,Kensington-Cedar Cottage,495157.7373,5454781.4031
Theft of Vehicle,2022,1,9,16,5,CAROLINA ST / GREAT NORTHERN WAY,Mount Pleasant,493394.018,5457117.7167
Theft of Vehicle,2022,1,14,17,0,E 6TH AVE / PRINCE ALBERT ST,Mount Pleasant,493660.8219,5456941.5954
Theft of Vehicle,2022,2,3,19,0,E PENDER ST / PENTICTON ST,Hastings-Sunrise,496219.1794,5458609.5802
Theft of Vehicle,2022,1,23,19,0,GLADSTONE ST / KINGSWAY AVE,Kensington-Cedar Cottage,495501.117,5454533.9029
Theft of Vehicle,2022,1,14,0,0,GRANDVIEW HWY / RENFREW ST,Renfrew-Collingwood,496771.1179,5456159.731
Vehicle Collision or Pedestrian Struck (with Fatality),2022,1,7,12,46,20XX VENABLES ST,Grandview-Woodland,495439.0,5458209.0
Vehicle Collision or Pedestrian Struck (with Fatality),2022,1,7,15,45,7XX NATIONAL AVE,Strathcona,493636.0,5457776.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,18,11,44,17XX E BROADWAY AVE,Kensington-Cedar Cottage,495030.0,5456614.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,17,11,29,19XX BLOCK COMMERCIAL DR,Grandview-Woodland,494931.0,5457215.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,22,14,59,19XX W BROADWAY AVE,Kitsilano,489134.0,5456788.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,16,13,8,1XX BLOCK E 62ND AVE,Sunset,492408.0,5451270.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,10,0,39,1XX PRIOR ST,Central Business District,492667.0,5458177.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,28,18,36,26XX BLOCK E HASTINGS ST,Hastings-Sunrise,496252.0,5458713.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,29,17,10,27XX BLOCK E HASTINGS ST,Hastings-Sunrise,496444.0,5458713.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,10,8,27,27XX BLOCK KASLO ST,Renfrew-Collingwood,496577.0,5456384.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,18,9,42,28XX BLOCK E 2ND AVE,Hastings-Sunrise,496617.0,5457303.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,2,7,13,29XX BLOCK E PENDER ST,Hastings-Sunrise,496826.0,5458607.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,7,22,6,29XX BLOCK SE MARINE DR,Killarney,496592.0,5450546.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,4,12,0,33XX BLOCK W 16TH AVE,Dunbar-Southlands,487020.0,5456124.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,11,21,30,35XX BLOCK W BROADWAY AVE,Kitsilano,486746.0,5456854.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,3,19,24,38XX BLOCK RUPERT ST,Renfrew-Collingwood,497543.0,5455298.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,3,21,30,3XX BLOCK E HASTINGS ST,Strathcona,492936.0,5458733.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,28,16,48,47XX BLOCK HAGGART ST,Arbutus Ridge,488376.0,5454675.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,27,8,58,48XX BLOCK KNIGHT ST,Kensington-Cedar Cottage,494444.0,5454297.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,28,16,37,76XX BLOCK MAIN ST,Sunset,492572.0,5451438.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,11,8,3,8XX BLOCK GRANVILLE ST,Central Business District,491267.0,5458723.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,3,10,21,BURRARD ST / DUNSMUIR ST,Central Business District,491318.0,5459206.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,14,10,52,BUTE ST / W GEORGIA ST,West End,490885.0,5459383.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,2,18,10,CLARK DR / VENABLES ST,Strathcona,494379.0,5458225.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,17,17,36,COLUMBIA ST / W 5TH AVE,Mount Pleasant,492037.0,5457096.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,3,20,54,DAVIE ST / PACIFIC BLVD,Central Business District,491169.0,5457935.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,14,14,52,DENMAN ST / MORTON AVE,West End,489720.0,5459434.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,17,16,2,DUKE ST / EARLES ST,Renfrew-Collingwood,496500.0,5453955.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,28,9,16,DUNSMUIR ST / HORNBY ST,Central Business District,491393.0,5459134.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,24,3,13,E 12TH AVE / FRASER ST,Mount Pleasant,493510.0,5456333.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,9,12,28,E 14TH AVE / COMMERCIAL DR,Kensington-Cedar Cottage,494916.0,5456112.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,13,11,22,E 1ST AVE / LILLOOET ST,Hastings-Sunrise,497167.0,5457422.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,22,19,38,E 38TH AVE / CLARENDON ST,Renfrew-Collingwood,495960.0,5453682.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,8,10,13,E 39TH AVE / KNIGHT ST,Kensington-Cedar Cottage,494394.0,5453559.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,3,23,48,E 49TH AVE / KNIGHT ST,Sunset,494369.0,5452502.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,27,15,15,E 57TH AVE / MAIN ST,Sunset,492580.0,5451747.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,20,22,50,E 59TH AVE / KNIGHT ST,Sunset,494388.0,5451513.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,27,12,21,E BROADWAY AVE / RUPERT ST,Renfrew-Collingwood,497539.0,5456571.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,3,1,5,E GEORGIA ST / MAIN ST,Central Business District,492743.0,5458433.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,5,14,39,GRANDVIEW HWY / NATAL ST,Renfrew-Collingwood,497793.0,5456152.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,13,21,22,HELMCKEN ST / GRANVILLE ST,Central Business District,490936.0,5458390.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,9,14,40,HORNBY ST / NELSON ST,Central Business District,490909.0,5458649.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,9,19,6,KEEFER PL / ABBOTT ST,Central Business District,492171.0,5458556.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,19,13,53,KERR ST / SE MARINE DR,Killarney,496922.0,5450583.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,19,21,57,KINGSWAY AVE / E 10TH AVE,Mount Pleasant,492821.0,5456583.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,8,16,17,LAUREL ST / W KING EDWARD AVE,South Cambie,490923.0,5455155.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,12,7,14,LOUGHEED HWY / BOUNDARY RD,Renfrew-Collingwood,498275.0,5456973.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,11,20,40,MAIN ST / E 51ST AVE,Sunset,492596.0,5452333.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,10,12,21,MAIN ST / E 55TH AVE,Sunset,492585.0,5451934.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,7,17,30,MAIN ST / E 57TH AVE,Sunset,492580.0,5451747.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,27,12,34,MAIN ST / NATIONAL AVE,Strathcona,492736.0,5458024.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,19,18,43,NANAIMO ST / DUNDAS ST,Grandview-Woodland,495889.0,5459115.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,6,20,29,NELSON ST / JERVIS ST,West End,490420.0,5459135.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,24,20,37,NW MARINE DR / TRIMBLE ST,West Point Grey,485035.0,5457818.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,8,22,41,PENDRELL ST / JERVIS ST,West End,490262.0,5458982.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,27,7,8,PRIOR ST / MAIN ST,Strathcona,492742.0,5458229.0
